lemma	tag
"iklan komik"	noun
"iklan langsung"	noun
"iklan mini"	noun
"iklan ragaan"	noun
"iklan udara"	noun
"iklan udara"	noun
"iklan udara"	noun
"iklim antara"	noun
"iklim bahari"	noun
"iklim benua"	noun
"iklim bu-atan"	noun
"iklim global hipotetis"	noun
"iklim gunung"	noun
"iklim historis"	noun
"iklim kepulauan"	noun
"iklim kerja"	noun
"iklim khatulistiwa"	noun
"iklim kuarterner"	noun
"iklim makro"	noun
"iklim meso"	noun
"iklim mikro"	noun
"iklim monsun"	noun
"iklim padang rumput"	noun
"iklim padang rumput"	noun
"iklim panas"	noun
"iklim politik"	noun
"iklim radiasi"	noun
"iklim sedang"	noun
"iklim suai"	noun
"iklim subtropis"	noun
"iklim tropis"	noun
"ikut bersuara"	verb
"ilmiah populer"	adjective
"ilmu administrasi"	noun
"ilmu agama"	noun
"ilmu akaid"	noun
"ilmu akhirat"	noun
"ilmu akhlak"	noun
"ilmu alam"	noun
"ilmu alat"	noun
"ilmu anatomi"	noun
"ilmu bahas"	noun
"ilmu bahasa"	noun
"ilmu bangsa-bangsa"	noun
"ilmu bangun"	noun
"ilmu bangunan"	noun
"ilmu batin"	noun
"ilmu bayan"	noun
"ilmu bedah"	noun
"ilmu bentuk kata"	noun
"ilmu bisnis"	noun
"ilmu bumi"	noun
"ilmu burhani"	noun
"ilmu cuaca"	noun
"ilmu dagang"	noun
"ilmu daruri"	noun
"ilmu dasar"	noun
"ilmu dunia"	noun
"ilmu ekonomi"	noun
"ilmu ekonomi"	noun
"ilmu ekonomi makro"	noun
"ilmu ekonomi mikro"	noun
"ilmu eksakta"	noun
"ilmu faal"	noun
"ilmu fikih"	noun
"ilmu firasat"	noun
"ilmu fisika"	noun
"ilmu gaib"	noun
"ilmu gaya bahasa"	noun
"ilmu gizi"	noun
"ilmu halimunan"	noun
"ilmu han-dasah"	noun
"ilmu hayat"	noun
"ilmu hewan"	noun
"ilmu hisab"	noun
"ilmu hitam"	noun
"ilmu hitung"	noun
"ilmu hukum"	noun
"ilmu hukum"	noun
"ilmu iklim"	noun
"ilmu jaringan"	noun
"ilmu jiwa"	noun
"ilmu kalam"	noun
"ilmu kasekten"	noun
"ilmu kebatinan"	noun
"ilmu kebidanan"	noun
"ilmu kedokteran"	noun
"ilmu kehutanan"	noun
"ilmu kemanusiaan"	noun
"ilmu kesaktian"	noun
"ilmu kesehatan"	noun
"ilmu kesehatan masyarakat"	noun
"ilmu kesenian"	noun
"ilmu kewarganegaraan"	noun
"ilmu kiat"	noun
"ilmu kimia"	noun
"ilmu kira-kira"	noun
"ilmu klenik"	noun
"ilmu limunan"	noun
"ilmu maani"	noun
"ilmu mantik"	noun
"ilmu masyarakat"	noun
"ilmu mendidik"	noun
"ilmu nahu"	noun
"ilmu negara"	noun
"ilmu obat"	noun
"ilmu panas"	noun
"ilmu pasti"	noun
"ilmu pemerintahan"	noun
"ilmu pendidikan"	noun
"ilmu penerbangan"	noun
"ilmu pengetahuan"	noun
"ilmu pengetahuan alam"	noun
"ilmu pengetahuan modern"	noun
"ilmu pengetahuan sosial"	noun
"ilmu perpustakaan"	noun
"ilmu pertanian"	noun
"ilmu peruang"	noun
"ilmu peternakan"	noun
"ilmu pisah"	noun
"ilmu politik"	noun
"ilmu praktis"	noun
"ilmu praktis normatif"	noun
"ilmu purbakala"	noun
"ilmu putih"	noun
"ilmu racun"	noun
"ilmu sakti"	noun
"ilmu salik"	noun
"ilmu saraf"	noun
"ilmu sejarah"	noun
"ilmu serum"	noun
"ilmu sihir"	noun
"ilmu sosial"	noun
"ilmu sufi"	noun
"ilmu suluk"	noun
"ilmu tabii"	noun
"ilmu tarekat"	noun
"ilmu tasawuf"	noun
"ilmu tasrih"	noun
"ilmu tata negara"	noun
"ilmu tauhid"	noun
"ilmu terapan"	noun
"ilmu ternak"	noun
"ilmu tib"	noun
"ilmu tilik hewan"	noun
"ilmu tumbuh-tumbuhan"	noun
"ilmu udara"	noun
"ilmu ukur ruang"	noun
"ilmu ukur sudut"	noun
"ilmu urai"	noun
"ilmu usaha"	noun
"ilmu usuludin"	noun
"ilmu wasilah"	noun
"ilustrasi musik"	noun
"imbal balik"	noun
"imbal beli"	noun
"imbalan negatif"	noun
"imbalan positif"	noun
"imperialisme kebudayaan"	noun
"impor gelap"	noun
"importir aktentas"	noun
"inang pengasuh"	noun
"inap lajak"	verb
"indeks bias"	noun
"indeks daur"	noun
"indeks harga"	noun
"indeks iklim"	noun
"indeks prestasi"	noun
"indeks refraksi"	noun
"indra keenam"	noun
"indra pencium"	noun
"indra pendengar"	noun
"indra penglihat"	noun
"indra peraba"	noun
"indra perasa"	noun
"induk bako"	noun
"induk bala"	noun
"induk bangsa"	noun
"induk beras"	noun
"induk buatan"	noun
"induk domba"	noun
"induk jari"	noun
"induk kalimat"	noun
"induk karangan"	noun
"induk kereta api"	noun
"induk madu"	noun
"induk pasukan"	noun
"induk roti"	noun
"induk rumah"	noun
"induk semang"	noun
"induk semang"	noun
"induk semang"	noun
"induk tangan"	noun
"induk tentara"	noun
"induk utang"	noun
"indung madu"	noun
"indung mutiara"	noun
"indung telur"	noun
"indung telur"	noun
"industri berat"	noun
"industri dasar"	noun
"industri hilir"	noun
"industri hulu"	noun
"industri jasa"	noun
"industri jasa pangan"	noun
"industri konstruksi"	noun
"industri manufaktur"	noun
"industri otomotif"	noun
"industri pariwisata"	noun
"industri pelopor"	noun
"industri perdesaan"	noun
"industri perintis"	noun
"industri ringan"	noun
"industri wisata"	noun
"infeksi nifas"	noun
"infeksi nosokomial"	noun
"infeksi pusar"	noun
"infeksi sosokomial"	noun
"inflasi lokal"	noun
"informasi jabatan"	noun
"informasi karier"	noun
"informasi pekerjaan"	noun
"informasi pen-didikan"	noun
"ingatan nya bercabang"	noun
"ingsutan fase"	noun
"injeksi beras"	noun
"Injil sinoptik"	noun
"insan film"	noun
"insan kamil"	noun
"insan per-iklanan"	noun
"insan pers"	noun
"inseminasi buatan"	noun
"inspeksi mendadak"	noun
"inspektorat jenderal"	noun
"inspektur jenderal"	noun
"inspektur jenderal"	noun
"inspektur jenderal polisi"	noun
"inspektur peternakan"	noun
"inspektur polisi dua"	noun
"inspektur polisi satu"	noun
"inspektur upacara"	noun
"instalasi rehabilitasi"	noun
"instalatur air"	noun
"instalatur listrik"	noun
"instruksi presiden"	noun
"instrumen navigasi"	noun
"intan beras"	noun
"intan hitam"	noun
"intan kar-bon"	noun
"intan mentah"	noun
"intan pudi"	noun
"integrasi bangsa"	noun
"integrasi horizontal"	noun
"integrasi kebudayaan"	noun
"integrasi kelompok"	noun
"integrasi vertikal"	noun
"integrasi wilayah"	noun
"integritas nasional"	noun
"interaksi sosial"	noun
"interaksi verbal"	noun
"inti atom"	noun
"inti es"	noun
"inti pembekuan"	noun
"inti sari"	noun
"intiha alkalam"	noun
"inventaris usaha tani"	noun
"inversi angin pasat"	noun
"inversi seksualis"	noun
"inversi suhu"	noun
"inversi testis"	noun
"investasi peternakan"	noun
"investor besar"	noun
"investor kecil"	noun
"investor publik"	noun
"involusi konflik"	noun
"ipar besan"	noun
"iring-iringan panjang jimat"	noun
"irisan atas"	noun
"ironi dramatik"	noun
"ironi dramatik"	noun
"isapan jempol"	noun
"isbat nikah"	noun
"isi dada"	noun
"isi hati"	noun
"isi kampung"	noun
"isi kawin"	noun
"isi negeri"	noun
"isi pantun"	noun
"isi perut"	noun
"isi perut"	noun
"isi perut"	noun
"isi perut"	noun
"isi pulau"	noun
"isi rumah"	noun
"isi tolak"	noun
"isra Mikraj"	noun
"istigasah kubra"	noun
"istigasah sugra"	noun
"istilah kekerabatan"	noun
"istilah kekerabatan"	noun
"istilah khusus"	noun
"istilah umum"	noun
"istri gelap"	noun
"isyarat akustis"	noun
"isyarat cermin"	noun
"item legit"	adjective
"itik air"	noun
"itik alabio"	noun
"itik bali"	noun
"itik laut"	noun
"itik liar"	noun
"itik liar kecil"	noun
"itik manila"	noun
"itik serati"	noun
"izin mengemudi"	noun
"izin praktik"	noun
"izin terbit"	noun
"izin usaha"	noun
"jabang bayi"	noun
"jabatan fungsional"	noun
"jabatan negeri"	noun
"jabatan organik"	noun
"jabatan rangkap"	noun
"jabatan struktural"	noun
"jadi umum"	verb
"jadwal acara"	noun
"jagat buana"	noun
"jagat maya"	noun
"jagat rat"	noun
"jagat raya"	noun
"jago gelut"	noun
"jago kandang"	noun
"jago kapuk"	noun
"jago karate"	noun
"jago kepruk"	noun
"jago kertas"	noun
"jago merah"	noun
"jago silat"	noun
"jago tinju"	noun
"jagung titi"	noun
"jagung tumbuk"	noun
"jahil murakab"	adjective
"jahit jelujur"	verb
"jahit lilit ubi"	verb
"jahit mati"	verb
"jahit mesin"	verb
"jahit tangan"	verb
"jajan pasar"	noun
"jajaran genjang"	noun
"jaket buku"	noun
"jaket bulu"	noun
"jaket kulit"	noun
"jaksa agung"	noun
"jaksa tinggi"	noun
"jala muatan"	noun
"jala rambang"	noun
"jala tangga"	noun
"jala-jala muat"	noun
"jala-jala rambut"	noun
"jalak jantan"	noun
"jalak jantan"	noun
"jalan air"	noun
"jalan air"	noun
"jalan air internasional"	noun
"jalan angan-angan"	noun
"jalan angin"	noun
"jalan arteri"	noun
"jalan bahasa"	noun
"jalan bebas hambatan"	noun
"jalan belakang"	noun
"jalan bentar"	noun
"jalan buntu"	noun
"jalan buntu"	noun
"jalan buntu"	noun
"jalan butulan"	noun
"jalan cepat"	noun
"jalan damai"	noun
"jalan darat"	noun
"jalan gelap"	noun
"jalan hidup"	noun
"jalan keluar"	noun
"jalan keluar"	noun
"jalan kerucut"	noun
"jalan kompromi"	noun
"jalan layang"	noun
"jalan lepas"	noun
"jalan lingkar"	noun
"jalan lingkungan"	noun
"jalan lintas pemandangan satwa liar"	noun
"jalan masuk"	noun
"jalan masuk"	noun
"jalan mati"	noun
"jalan memintas"	noun
"jalan naik"	noun
"jalan napas"	noun
"jalan parkir udara"	noun
"jalan pedalaman"	noun
"jalan pendekat"	noun
"jalan pikiran"	noun
"jalan pintas"	noun
"jalan pintas"	noun
"jalan protokol"	noun
"jalan raya"	noun
"jalan salib"	noun
"jalan salib"	noun
"jalan samping"	noun
"jalan samping"	noun
"jalan samping"	noun
"jalan serong"	noun
"jalan serong"	noun
"jalan setapak"	noun
"jalan simpang"	noun
"jalan simpang susun"	noun
"jalan tengah"	noun
"jalan terang"	noun
"jalan terbuka"	noun
"jalan tikus"	noun
"jalan tol"	noun
"jalan udara"	noun
"jalan umum"	noun
"jalan utama"	noun
"jalan yg lurus"	noun
"jalur cepat"	noun
"jalur degradatif"	noun
"jalur hijau"	noun
"jalur lambat"	noun
"jalur pelindung"	noun
"jalur pupuk"	noun
"jalur suara"	noun
"jalur udara"	noun
"jam bicara"	noun
"jam biologis"	noun
"jam bursa"	noun
"jam D"	noun
"jam digital"	noun
"jam dinding"	noun
"jam karet"	noun
"jam kerja"	noun
"jam kerja"	noun
"jam malam"	noun
"jam menunggu"	noun
"jam nol"	noun
"jam pasir"	noun
"jam pelajaran"	noun
"jam perbaikan"	noun
"jam praktik"	noun
"jam saku"	noun
"jam sibuk"	noun
"jam sinoptik"	noun
"jam tangan"	noun
"jam tembok"	noun
"jam terakhir"	noun
"jamak takdim"	noun
"jamak takhir"	noun
"jambore daerah"	noun
"jambore nasional"	noun
"jambu air"	noun
"jambu air mawar"	noun
"jambu batu"	noun
"jambu biji"	noun
"jambu bol"	noun
"jambu dersana"	noun
"jambu jamblang"	noun
"jambu keling"	noun
"jambu mete"	noun
"jambu monyet"	noun
"jamhur ulama"	noun
"jaminan hari tua"	noun
"jaminan hukum"	noun
"jaminan internasional"	noun
"jamrah aqabah"	noun
"jamrah sugra"	noun
"jamrah ula"	noun
"jamrah wusta"	noun
"jamu bersalin"	noun
"jamu gendong"	noun
"jamu jawa"	noun
"jamu pembasuh"	noun
"jamuan teh"	noun
"jamur air"	noun
"jamur api"	noun
"jamur brama"	noun
"jamur karat"	noun
"jamur kuping"	noun
"jamur lendir"	noun
"jamur merang"	noun
"jamur nasi"	noun
"jamur pensil"	noun
"jamur supa kincir"	noun
"jamur upas"	noun
"janda berhias"	noun
"janda kembang"	noun
"janda muda"	noun
"janda tebal"	noun
"jangan akan"	adverb
"jangan hendaknya"	adverb
"jangan sampai"	adverb
"jangan tiada"	adverb
"jangka lengkung"	noun
"jangka panjang"	verb
"jangka pendek"	verb
"jangkar buritan"	noun
"jangkar cakar"	noun
"jangkar cemat"	noun
"jangkar danfort"	noun
"jangkar garuk"	noun
"jangkar haluan"	noun
"jangkar keruk"	noun
"jangkar kuku tunggal"	noun
"jangkar lempar"	noun
"jangkar payung"	noun
"jangkar penyaluk"	noun
"jangkar tongkat"	noun
"janji gombal"	noun
"jantung badak"	noun
"jantung hati"	noun
"jantung hati"	noun
"jantung kota"	noun
"jantung mengipas"	noun
"jantung pisang"	noun
"jantung tangan"	noun
"janur kuning"	noun
"jara tanah"	noun
"jarak apsidal"	noun
"jarak bebas purata"	noun
"jarak dekat"	noun
"jarak estetik"	noun
"jarak ikatan"	noun
"jarak jauh"	noun
"jarak sosial"	noun
"jarak tempuh"	noun
"jarak tik"	noun
"jarak waktu"	noun
"jarak waktu"	noun
"jarak zenit"	noun
"jaran goyang"	noun
"jaran kepang"	noun
"jari ampai"	noun
"jari ayam"	noun
"jari buaya"	noun
"jari hantu"	noun
"jari jemari"	noun
"jari kelingking"	noun
"jari kokat"	noun
"jari lima"	noun
"jari lipan"	noun
"jari lipan"	noun
"jari malang"	noun
"jari manis"	noun
"jari mati"	noun
"jari panjang"	noun
"jari renik"	noun
"jari rimpang"	noun
"jari syahadat"	noun
"jari telunjuk"	noun
"jari tengah"	noun
"jaring angkat"	noun
"jaring angkat tetap"	noun
"jaring dorong"	noun
"jaring gawang"	noun
"jaring halau"	noun
"jaring hanyut"	noun
"jaring insang"	noun
"jaring insang"	noun
"jaring kantong"	noun
"jaring kantong kapal"	noun
"jaring penerbangan tetap"	noun
"jaring peta"	noun
"jaringan adiposa"	noun
"jaringan ikat"	noun
"jaringan irigasi"	noun
"jaringan komunikasi"	noun
"jaringan lemak"	noun
"jaringan limfoid"	noun
"jaringan tapis"	noun
"jarum arloji"	noun
"jarum biku"	noun
"jarum goni"	noun
"jarum halus"	noun
"jarum jahit"	noun
"jarum jam"	noun
"jarum kait"	noun
"jarum karung"	noun
"jarum layar"	noun
"jarum panjang"	noun
"jarum pendek"	noun
"jarum pentol"	noun
"jarum semat"	noun
"jarum suntik"	noun
"jarum tisik"	noun
"jas buka"	noun
"jas hujan"	noun
"jas tutup"	noun
"jasa baik"	noun
"jasa baik"	noun
"jasa bibliografi"	noun
"jasa guntingan"	noun
"jasa informasi"	noun
"jasa infrastruktur"	noun
"jasa perpustakaan"	noun
"jasa prasarana"	noun
"jasa rujukan"	noun
"jasad penempel"	noun
"jasad renik"	noun
"jatah air"	noun
"jatah waktu"	noun
"jati bong"	noun
"jati diri"	adjective
"jati diri"	adjective
"jati kapur"	noun
"jati kembang"	noun
"jati surgu"	noun
"jatuh bangun"	verb
"jatuh bangun"	verb
"jatuh bebas"	verb
"jatuh berkait"	verb
"jatuh bertindih"	verb
"jatuh cinta"	verb
"jatuh coloknya"	verb
"jatuh hati"	verb
"jatuh hati"	verb
"jatuh iman"	verb
"jatuh ke atas"	verb
"jatuh ke atas"	verb
"jatuh ke bawah"	verb
"jatuh merek"	verb
"jatuh nama"	verb
"jatuh semangat"	verb
"jatuh tekanan"	verb
"jatuh tempo"	verb
"jauh di mata"	adjective
"jauh hari"	adjective
"jauh malam"	adjective
"jauh rezekinya"	adjective
"jawer kotok"	noun
"jawi pekan"	noun
"jaya kawijayan"	adjective
"jayeng seteru"	verb
"jebakan elektron"	noun
"jeda kemanusian"	noun
"jeda larik"	noun
"jeda penggal"	noun
"jejak bahu"	noun
"jejak bara"	noun
"jejak kabut"	noun
"jejak keruh"	noun
"jeluk penetrasi"	adjective
"jemaah haji"	noun
"jemaah umrah"	noun
"jembatan angkat"	noun
"jembatan belalai"	noun
"jembatan emas"	noun
"jembatan gantung"	noun
"jembatan gelagar"	noun
"jembatan gelagar tunggal"	noun
"jembatan keledai"	noun
"jembatan ponton"	noun
"jembatan rakit terapung"	noun
"jembatan tepi"	noun
"jembatan terapung"	noun
"jembatan timbang"	noun
"jembatan Wheatstone"	noun
"jemu jelak"	adjective
"jenang kapal"	noun
"jenang sumsum"	noun
"jendela cahaya"	noun
"jendela langit"	noun
"jenderal besar TNI"	noun
"jenderal polisi"	noun
"jenderal TNI"	noun
"jengger ayam"	noun
"jenggot kambing"	noun
"jengkal kelingking"	noun
"jengkal muka"	noun
"jengkal telunjuk"	noun
"jenis kata"	noun
"jenis kelamin"	noun
"jenjang pendidikan"	noun
"jepretan cadangan"	noun
"jerat semata"	noun
"jerawat batu"	noun
"jerawat nasi"	noun
"jerih lelah"	noun
"jerih payah"	noun
"jerih penat"	noun
"jering balau"	noun
"jering hutan"	noun
"jering tupai"	noun
"jeruk bali"	noun
"jeruk besar"	noun
"jeruk delima"	noun
"jeruk garut"	noun
"jeruk jamblang"	noun
"jeruk jari buddha"	noun
"jeruk jepun"	noun
"jeruk keprok"	noun
"jeruk kingkit"	noun
"jeruk kit"	noun
"jeruk kuku macan"	noun
"jeruk limau"	noun
"jeruk macan"	noun
"jeruk manis"	noun
"jeruk nipis"	noun
"jeruk purut"	noun
"jeruk sambal"	noun
"jeruk siam"	noun
"jeruk sitrun"	noun
"jet radial"	noun
"jihad akbar"	noun
"jihad fi sabilillah"	noun
"jilah kening"	adjective
"jilid keras"	noun
"jilid lunak"	noun
"jilid spiral"	noun
"jin pahit"	noun
"jinem keraton"	noun
"jintan hitam"	noun
"jintan putih"	noun
"jiwa raga"	noun
"johan arifin"	noun
"johan pahlawan"	noun
"johan tinju"	noun
"jorong padi"	adjective
"jotos samping"	verb
"jual akad"	verb
"jual akal"	verb
"jual aksi"	verb
"jual bicara"	verb
"jual calo"	verb
"jual dadak"	verb
"jual diri"	verb
"jual dongkelan"	verb
"jual fiktif"	verb
"jual gadai"	verb
"jual galah"	verb
"jual gantung"	verb
"jual gigi"	verb
"jual jamu"	verb
"jual kecap"	verb
"jual kemplangan"	verb
"jual keras"	verb
"jual koyok"	verb
"jual kurang"	verb
"jual lagak"	verb
"jual lalu"	verb
"jual lelang"	verb
"jual lembut"	verb
"jual lepas"	verb
"jual mahal"	verb
"jual mata"	verb
"jual mele"	verb
"jual muka"	verb
"jual mutlak"	verb
"jual nama"	verb
"jual putus"	verb
"jual sanda"	verb
"jual sende"	verb
"jual sontak"	verb
"jual tahunan baluran"	verb
"jual tampang"	verb
"jual tandu"	verb
"jual titip"	verb
"juara bertahan"	noun
"judi buntut"	noun
"judul bawah"	noun
"judul berita"	noun
"judul prancis"	noun
"julang hulu"	verb
"juling air"	adjective
"juling bahasa"	adjective
"juling itik"	adjective
"jumbo jet"	noun
"jumpa muka"	verb
"jumpa pers"	verb
"jung penanggahan"	noun
"jungkal balik"	verb
"junta militer"	noun
"jurang generasi"	noun
"jurang kehidupan"	noun
"jurang komunikasi"	noun
"jurang pemisah"	noun
"jurang selisih generasi"	noun
"jurnal olahraga"	noun
"jurnalisme alkohol"	noun
"jurnalisme kuning"	noun
"jurnalistik elektronik"	noun
"juru api"	noun
"juru atak"	noun
"juru bahasa"	noun
"juru batu"	noun
"juru bayar"	noun
"juru berita"	noun
"juru buku"	noun
"juru cakap"	noun
"juru damai"	noun
"juru gambar"	noun
"juru kaki"	noun
"juru kamera"	noun
"juru kelat"	noun
"juru kemasan"	noun
"juru kerah"	noun
"juru kira"	noun
"juru kunci"	noun
"juru kunci"	noun
"juru lelang"	noun
"juru lukis"	noun
"juru masak"	noun
"juru mesin pesawat"	noun
"juru minyak"	noun
"juru muat"	noun
"juru muda"	noun
"juru muda tingkat satu"	noun
"juru mudi"	noun
"juru padahi"	noun
"juru pangalasan"	noun
"juru panggil"	noun
"juru parkir"	noun
"juru pisah"	noun
"juru pompa"	noun
"juru pusaka"	noun
"juru ramal"	noun
"juru rawat"	noun
"juru resep"	noun
"juru rias"	noun
"juru rias"	noun
"juru rumpakan"	noun
"juru runding"	noun
"juru runding"	noun
"juru sekar"	noun
"juru selam"	noun
"juru selamat"	noun
"juru selamat"	noun
"juru sita"	noun
"juru suara"	noun
"juru sungging"	noun
"juru sungging"	noun
"juru surat"	noun
"juru tafsir"	noun
"juru tala"	noun
"juru tanak"	noun
"juru tenung"	noun
"juru terap"	noun
"juru terbang"	noun
"juru teriak"	noun
"juru tik"	noun
"juru tinggi"	noun
"juru tingkat satu"	noun
"juru tulis"	noun
"juru tulis desa"	noun
"juru uang"	noun
"juru ukir"	noun
"juru ulas"	noun
"juru ulas"	noun
"juru warta"	noun
"jurusan klinis"	noun
"kabar angin"	noun
"kabar baik"	noun
"kabar buruk"	noun
"kabar burung"	noun
"kabar dengkul"	noun
"kabar duka"	noun
"kabar gembira"	noun
"kabar sedih"	noun
"kabar selentingan"	noun
"kabel kertas"	noun
"kabel las"	noun
"kabel laut"	noun
"kabel listrik"	noun
"kabel primer"	noun
"kabel tanam"	noun
"kabel udara"	noun
"kabinet bayangan"	noun
"kabinet ekstra parlementer"	noun
"kabinet gotong royong"	noun
"kabinet kerja"	noun
"kabinet koalisi"	noun
"kabinet ministerial"	noun
"kabinet nasional"	noun
"kabinet parlementer"	noun
"kabinet partai"	noun
"kabinet presidensial"	noun
"kabut adveksi"	adjective
"kabut asap"	adjective
"kabut atas angin"	adjective
"kabut basah"	adjective
"kabut campuran"	adjective
"kabut es"	adjective
"kabut hidup"	adjective
"kabut hitam"	verb
"kabut putih"	verb
"kabut radiasi"	adjective
"kabut sisa"	verb
"kabut uap"	adjective
"kabut udara tropis"	adjective
"kaca air"	noun
"kaca benggala"	noun
"kaca buram"	noun
"kaca es"	noun
"kaca hias"	noun
"kaca kristal"	noun
"kaca kusam"	noun
"kaca masir"	noun
"kaca mosaik"	noun
"kaca muka"	noun
"kaca pembakar"	noun
"kaca pembesar"	noun
"kaca riben"	noun
"kaca spion"	noun
"kaca susu"	noun
"kacamata baca"	noun
"kacamata minus"	noun
"kacamata plus"	noun
"kacamata riben"	noun
"kacamata surya"	noun
"kacang anoa"	noun
"kacang arab"	noun
"kacang babi"	noun
"kacang bandung"	noun
"kacang banteng"	noun
"kacang bogor"	noun
"kacang botor"	noun
"kacang buncis"	noun
"kacang cina"	noun
"kacang dal"	noun
"kacang dieng"	noun
"kacang gajah"	noun
"kacang garing"	noun
"kacang goreng"	noun
"kacang goreng"	noun
"kacang hijau"	noun
"kacang kara"	noun
"kacang kedelai"	noun
"kacang keling"	noun
"kacang kidang"	noun
"kacang macan"	noun
"kacang mede"	noun
"kacang merah"	noun
"kacang miang"	noun
"kacang miang"	noun
"kacang ose"	noun
"kacang panjang"	noun
"kacang pelanduk"	noun
"kacang polong"	noun
"kacang polong"	noun
"kacang rebus"	noun
"kacang rusa"	noun
"kacang tanah"	noun
"kacang tapir"	noun
"kacang tupai"	noun
"kacau abu"	adjective
"kacip kaleng"	noun
"kacung golf"	noun
"kacung koran"	noun
"kacung tenis"	noun
"kadang kedayan"	verb
"kadang-kadang kala"	adverb
"kadar air"	adverb
"kadar air"	adverb
"kadar disosiasi"	adverb
"kadas keridas"	noun
"kafir harbi"	noun
"kafir muahid"	noun
"kafir zimi"	noun
"kahrab kuning"	noun
"kaidah Amagat-Leduc"	noun
"kaidah Behaghel kedua"	noun
"kaidah Behaghel pertama"	noun
"kaidah dasar"	noun
"kaidah fonologi"	noun
"kaidah konstruksi"	noun
"kail tunda"	noun
"kain albanat"	noun
"kain antelas"	noun
"kain baju"	noun
"kain basahan"	noun
"kain batis"	noun
"kain bayang-bayang"	noun
"kain belacu"	noun
"kain beledu"	noun
"kain belongsong"	noun
"kain benang"	noun
"kain bertabrak"	noun
"kain cat"	noun
"kain cindai"	noun
"kain cita"	noun
"kain damas"	noun
"kain delima"	noun
"kain dewangga"	noun
"kain dril"	noun
"kain dua seragi"	noun
"kain gerusan"	noun
"kain ihram"	noun
"kain kafan"	noun
"kain kampuh"	noun
"kain kapal"	noun
"kain karet"	noun
"kain kasa"	noun
"kain kelarai"	noun
"kain kembayat"	noun
"kain lajak"	noun
"kain lurik"	noun
"kain mandar"	noun
"kain panas"	noun
"kain panas"	noun
"kain panjang"	noun
"kain pelangi"	noun
"kain pepe"	noun
"kain pike"	noun
"kain pitola"	noun
